RANK,FILE,SCORE,TIME,MOVES
5,3,-3,434.1704409999997,59
2,7,2,434.0510209999997,59
2,3,5,433.9379969999997,59
5,6,-3,433.82330099999973,59
6,5,-25,433.74899599999975,59
6,6,-11,433.63325299999974,59
5,0,-2,433.5207569999997,59
5,2,-3,433.40799799999974,59
5,3,-3,433.3329939999997,59
5,3,-3,433.2195809999997,59
2,3,5,433.1076189999997,59
7,4,-22,432.9919819999997,59
2,6,-4,432.9185479999997,59
5,0,-2,432.8451819999997,59
2,4,-8,432.7308689999997,59
3,6,3,432.6186339999997,59
5,3,-3,432.54567099999963,59
7,6,-11,432.4319289999996,59
4,3,0,432.31759099999965,59
4,1,3,432.2438759999996,59
7,5,-25,432.13124799999963,59
4,5,0,432.0129439999996,59
4,2,0,431.9359339999996,59
0,5,12,431.86089799999957,59
2,3,5,431.7435489999996,59
2,7,2,431.62960699999957,59
2,7,2,431.5558169999996,59
6,3,-25,431.4827959999996,59
2,6,-4,431.3692939999996,59
4,3,0,431.2543229999996,59
7,5,-25,431.1805399999996,59
4,0,0,431.10718799999955,59
3,3,3,430.99383599999953,59
5,7,-2,430.8807919999996,59
3,0,0,430.80696699999953,59
7,5,-25,430.73292599999957,59
3,3,3,430.6200649999996,59
5,0,-2,430.5016479999996,59
6,3,-25,430.4272629999996,59
1,5,15,430.3136129999996,59
5,4,-3,430.19701999999955,59
4,0,0,430.1235839999995,59
2,1,9,430.0096699999995,59
3,7,0,429.8925109999995,59
5,5,-3,429.8184359999995,59
6,1,-14,429.7444439999995,59
4,3,0,429.6297919999995,59
1,5,15,429.5143769999995,59
7,1,-14,429.43756199999945,59
7,7,-10,429.36467399999947,59
5,2,-3,429.2494169999995,59
7,4,-22,429.1364659999995,59
0,1,11,429.0616459999995,59
4,3,0,428.9852059999995,59
5,1,-3,428.8686169999995,59
1,3,36,428.73323899999946,59
6,2,-9,428.65446099999946,59
6,4,-22,428.58034499999945,59
7,3,-25,428.46752799999945,59
6,3,-25,428.35135999999943,59
5,7,-2,428.2767139999994,59
1,3,36,428.1637519999994,59
4,3,0,428.0493199999994,59
3,7,0,427.9752729999994,59
6,5,-25,427.9018069999994,59
7,7,-10,427.7867209999994,59
6,0,-10,427.6687019999994,59
7,2,-9,427.5945879999994,59
6,7,-10,427.4797489999994,59
5,7,-2,427.3639319999994,59
7,2,-9,427.2895789999994,59
6,2,-9,427.2114649999994,59
6,3,-25,427.09598999999935,59
6,2,-9,426.98100599999935,59
0,1,11,426.9069409999994,59
7,0,-10,426.82985999999937,59
5,1,-3,426.7170419999994,59
5,7,-2,426.6026269999994,59
3,5,3,426.5263179999994,59
1,3,36,426.4096999999994,59
7,5,-25,426.2963859999994,59
4,4,-3,426.18110099999944,59
7,1,-14,426.10565299999945,59
2,0,2,425.99150599999945,59
1,3,36,425.87567099999944,59
5,3,-3,425.80080799999945,59
0,6,-2,425.72668799999946,59
6,3,-25,425.6102879999994,59
4,6,0,425.4930479999994,59
3,7,0,425.4186009999994,59
2,0,2,425.3048389999994,59
4,6,0,425.18839699999944,59
2,4,-8,425.11397699999947,59
7,0,-10,425.03660499999944,59
2,6,-4,424.9207549999994,59
2,3,5,424.8065359999994,59
4,5,0,424.7304539999995,59
6,1,-14,424.6485859999995,59
5,2,-3,424.5328499999995,59
6,2,-9,424.4178029999995,59
3,3,3,424.34387299999946,59
5,6,-3,424.26998199999946,59
5,0,-2,424.1546959999995,59
4,6,0,424.0394709999995,59
2,7,2,423.9625869999995,59
2,4,-8,423.8210679999995,59
2,1,9,423.6984539999995,59
6,2,-9,423.6179699999995,59
2,0,2,423.4845769999995,59
5,1,-3,423.36306899999954,59
2,4,-8,423.2481309999995,59
7,5,-25,423.1740019999995,59
6,2,-9,423.1001819999995,59
4,1,3,422.97824199999945,59
4,0,0,422.86142899999953,59
5,2,-3,422.7883849999995,59
3,6,3,422.7144469999995,59
0,5,12,422.60096299999947,59
2,7,2,422.4863339999995,59
5,5,-3,422.41209299999946,59
2,3,5,422.3376509999995,59
6,2,-9,422.2236169999995,59
2,1,9,422.1080859999995,59
5,1,-3,422.0323089999995,59
2,0,2,421.91652899999946,59
4,7,0,421.80273999999946,59
6,5,-25,421.68492399999946,59
5,3,-3,421.6102339999995,59
6,3,-25,421.4943769999995,59
3,5,3,421.3696649999995,59
3,7,0,421.2947349999995,59
5,7,-2,421.22053499999953,59
5,5,-3,421.1033139999995,59
5,2,-3,420.98690699999946,59
4,3,0,420.9123229999995,59
2,0,2,420.8385489999995,59
5,5,-3,420.72463799999946,59
6,2,-9,420.6102139999995,59
6,5,-25,420.53504399999946,59
5,1,-3,420.4191319999995,59
4,3,0,420.30512699999946,59
2,1,9,420.19127599999945,59
1,5,15,420.11024899999944,59
0,6,-2,419.9939129999994,59
6,7,-10,419.8788229999994,59
5,6,-3,419.8046419999994,59
2,1,9,419.7305179999994,59
6,5,-25,419.61586199999937,59
5,6,-3,419.5006879999994,59
7,1,-14,419.3849179999994,59
4,2,0,419.3110819999994,59
4,0,0,419.19721999999933,59
7,6,-11,419.07572999999934,59
2,3,5,418.9609139999994,59
7,1,-14,418.88629499999934,59
6,3,-25,418.7673359999993,59
4,1,3,418.6525519999994,59
0,5,12,418.5398669999994,59
3,5,3,418.4639429999994,59
1,5,15,418.3498299999994,59
1,3,36,418.23613199999943,59
5,7,-2,418.1616949999994,59
2,3,5,418.0446949999994,59
4,5,0,417.92953499999936,59
7,0,-10,417.81502399999937,59
4,2,0,417.73926999999935,59
2,7,2,417.62057699999934,59
7,5,-25,417.50653999999935,59
5,1,-3,417.38797599999936,59
4,2,0,417.31318899999934,59
5,6,-3,417.19653099999937,59
1,5,15,417.06614899999937,59
7,6,-11,416.9502579999994,59
5,7,-2,416.87306599999937,59
4,6,0,416.75852499999934,59
4,5,0,416.64008799999937,59
6,1,-14,416.5651769999994,59
3,1,6,416.4483729999994,59
3,7,0,416.3282059999994,59
5,3,-3,416.21270399999935,59
5,7,-2,416.13799799999936,59
2,6,-4,416.0220409999993,59
2,4,-8,415.90497699999935,59
0,1,11,415.8304439999993,59
4,4,-3,415.75532399999935,59
2,6,-4,415.6406459999993,59
2,3,5,415.52619799999934,59
3,5,3,415.45166499999937,59
6,1,-14,415.33304299999935,59
2,6,-4,415.2177559999994,59
7,3,-25,415.1037669999993,59
0,1,11,415.02856499999933,59
7,2,-9,414.90970899999934,59
5,0,-2,414.79293799999937,59
2,7,2,414.6708419999993,59
0,5,12,414.5962609999993,59
2,7,2,414.47977299999934,59
5,2,-3,414.3600059999993,59
5,3,-3,414.24611199999936,59
4,1,3,414.1712489999993,59
5,4,-3,414.05325599999935,59
6,1,-14,413.9373169999993,59
4,6,0,413.8625699999993,59
2,6,-4,413.7870299999993,59
7,5,-25,413.66786899999926,59
4,4,-3,413.5499309999993,59
5,2,-3,413.4745899999993,59
4,5,0,413.40061799999927,59
4,0,0,413.28565899999927,59
7,2,-9,413.1712119999993,59
2,7,2,413.09268699999933,59
0,1,11,412.9754789999993,59
6,4,-22,412.8595069999993,59
1,3,36,412.7410679999993,59
2,6,-4,412.66576399999934,59
4,6,0,412.5522549999994,59
4,0,0,412.47427699999935,59
4,3,0,412.3986629999994,59
1,3,36,412.28101599999934,59
2,3,5,412.16593599999936,59
7,2,-9,412.0502969999994,59
3,1,6,411.97419299999933,59
6,4,-22,411.85712699999937,59
2,3,5,411.7407139999994,59
5,3,-3,411.6652969999994,59
4,4,-3,411.5902879999994,59
2,4,-8,411.4758209999994,59
1,5,15,411.36144499999943,59
1,3,36,411.24513099999945,59
2,0,2,411.1305439999994,59
2,4,-8,411.01159799999937,59
7,0,-10,410.9349259999994,59
3,1,6,410.8599679999994,59
2,7,2,410.74257299999937,59
5,6,-3,410.62795899999935,59
7,7,-10,410.5504709999994,59
2,6,-4,410.4344989999994,59
3,1,6,410.31687299999936,59
5,1,-3,410.19291299999935,59
6,7,-10,410.1177719999994,59
3,7,0,410.00147099999936,59
7,5,-25,409.9243299999993,59
6,5,-25,409.8489049999993,59
1,5,15,409.73204099999936,59
1,3,36,409.6137029999993,59
6,7,-10,409.4962219999993,59
1,5,15,409.4178909999993,59
6,7,-10,409.2998299999993,59
2,3,5,409.18215999999927,59
1,3,36,409.1065179999993,59
0,1,11,409.0304479999993,59
1,4,23,408.9145549999993,59
7,5,-25,408.79822099999933,59
4,4,-3,408.6814009999993,59
5,5,-3,408.5603189999993,59
6,7,-10,408.4402419999993,59
5,0,-2,408.3641259999993,59
5,3,-3,408.2866159999993,59
5,2,-3,408.1719819999993,59
5,1,-3,408.05678199999926,59
1,4,23,407.97744999999924,59
4,3,0,407.85769699999923,59
4,5,0,407.7399939999993,59
0,1,11,407.62093699999923,59
5,5,-3,407.5459659999992,59
7,4,-22,407.43079799999924,59
4,7,0,407.3499869999992,59
6,3,-25,407.27405399999924,59
2,0,2,407.1568979999992,59
5,4,-3,407.0385609999992,59
0,6,-2,406.92152199999924,59
7,3,-25,406.8458429999992,59
5,7,-2,406.7260729999992,59
6,3,-25,406.6106449999992,59
0,1,11,406.5357609999992,59
1,5,15,406.46014199999917,59
7,2,-9,406.34509699999916,59
3,3,3,406.22725799999915,59
1,4,23,406.15153899999916,59
1,5,15,406.0759519999992,59
4,1,3,405.9568939999992,59
4,5,0,405.83834699999915,59
2,1,9,405.7567629999992,59
7,6,-11,405.64004199999914,59
2,7,2,405.5225749999991,59
6,5,-25,405.39792299999914,59
3,7,0,405.31934799999914,59
3,0,0,405.19977599999913,59
4,3,0,405.08177599999914,59
6,2,-9,404.9655199999991,59
4,7,0,404.8897659999991,59
4,0,0,404.8103219999991,59
2,3,5,404.6945469999991,59
3,0,0,404.5787729999991,59
2,4,-8,404.5029149999991,59
7,6,-11,404.42658499999914,59
7,1,-14,404.3098359999991,59
4,4,-3,404.19159099999916,59
4,1,3,404.1137389999991,59
6,7,-10,403.9960519999991,59
3,3,3,403.87743799999913,59
4,3,0,403.75588299999913,59
3,6,3,403.68014099999914,59
2,6,-4,403.5634649999991,59
4,6,0,403.43902199999906,59
7,1,-14,403.3212069999991,59
5,4,-3,403.2451389999991,59
5,3,-3,403.16632599999906,59
4,4,-3,403.0511719999991,59
7,6,-11,402.93438399999906,59
4,2,0,402.8525739999991,59
4,5,0,402.7768799999991,59
4,6,0,402.6562869999991,59
0,1,11,402.5358129999991,59
5,0,-2,402.4597849999991,59
3,0,0,402.3417389999991,59
7,6,-11,402.2231259999991,59
4,5,0,402.1064569999991,59
4,5,0,402.0303899999991,59
4,5,0,401.9108229999991,59
1,5,15,401.7933859999991,59
4,4,-3,401.6749739999991,59
5,1,-3,401.59924999999913,59
3,6,3,401.5193789999991,59
2,6,-4,401.40231199999914,59
0,6,-2,401.28451899999914,59
5,0,-2,401.20804999999916,59
7,2,-9,401.1314449999992,59
4,3,0,401.0137839999992,59
7,2,-9,400.8965699999992,59
4,7,0,400.8200149999992,59
4,1,3,400.7020269999992,59
7,3,-25,400.58483399999915,59
4,1,3,400.46577299999916,59
3,7,0,400.3893519999992,59
6,5,-25,400.27009699999917,59
4,1,3,400.1492829999992,59
2,6,-4,400.0326949999992,59
7,1,-14,399.95694599999916,59
5,2,-3,399.8374569999992,59
2,0,2,399.71939999999915,59
7,4,-22,399.6033189999992,59
7,5,-25,399.5270719999992,59
3,0,0,399.4074019999992,59
6,7,-10,399.2889209999992,59
5,1,-3,399.1721589999992,59
1,5,15,399.0945389999992,59
4,1,3,398.9778239999992,59
3,3,3,398.86089699999917,59
4,6,0,398.7807639999992,59
4,1,3,398.70415499999916,59
6,0,-10,398.5867289999992,59
7,2,-9,398.4652119999992,59
6,1,-14,398.3885069999992,59
1,3,36,398.2709339999992,59
3,5,3,398.14597199999923,59
2,1,9,398.0291449999993,59
6,2,-9,397.95302999999933,59
5,0,-2,397.83221099999935,59
2,4,-8,397.71387699999934,59
7,6,-11,397.6370649999993,59
2,0,2,397.5165949999993,59
3,1,6,397.3961829999993,59
6,2,-9,397.2770859999993,59
6,4,-22,397.2001509999993,59
6,2,-9,397.08007899999933,59
0,1,11,396.9615759999993,59
6,2,-9,396.8461199999993,59
5,2,-3,396.76673799999935,59
7,4,-22,396.6484359999993,59
2,0,2,396.5297379999993,59
5,4,-3,396.44891699999926,59
6,1,-14,396.3303389999993,59
7,5,-25,396.21126299999924,59
3,0,0,396.0909279999992,59
4,6,0,396.0140609999993,59
7,7,-10,395.8937229999992,59
3,5,3,395.7711129999993,59
7,1,-14,395.69515399999926,59
6,6,-11,395.57603699999925,59
3,1,6,395.45375599999926,59
6,5,-25,395.33609599999926,59
3,0,0,395.2598229999993,59
5,6,-3,395.14083199999925,59
6,4,-22,395.02260399999926,59
7,2,-9,394.90565099999924,59
6,3,-25,394.82963599999925,59
5,1,-3,394.71148599999924,59
6,7,-10,394.5931839999992,59
5,0,-2,394.4755669999993,59
2,4,-8,394.39871499999924,59
2,7,2,394.28017599999924,59
7,5,-25,394.1603619999992,59
6,6,-11,394.0789759999992,59
7,2,-9,393.96068699999927,59
7,3,-25,393.84344199999924,59
7,5,-25,393.76489099999924,59
6,1,-14,393.68745599999926,59
5,3,-3,393.56860899999924,59
3,7,0,393.44513699999925,59
4,1,3,393.36800299999925,59
4,2,0,393.2918489999993,59
6,5,-25,393.1723179999993,59
5,6,-3,393.05450399999927,59
0,6,-2,392.9598039999993,59
4,4,-3,392.81830599999927,59
6,6,-11,392.6955989999993,59
7,5,-25,392.61941899999925,59
3,3,3,392.54260999999923,59
1,5,15,392.4249559999992,59
3,0,0,392.3010379999992,59
4,3,0,392.2233389999992,59
4,3,0,392.14675599999924,59
5,6,-3,392.02215699999925,59
2,7,2,391.9043949999992,59
3,7,0,391.8281469999992,59
7,6,-11,391.70660399999923,59
3,6,3,391.58731999999924,59
6,5,-25,391.5105309999993,59
7,5,-25,391.3912509999993,59
2,1,9,391.27371199999925,59
4,2,0,391.1551149999992,59
5,0,-2,391.07793299999923,59
3,6,3,390.95821999999924,59
1,5,15,390.84143699999925,59
2,4,-8,390.72422999999924,59
0,5,12,390.64779499999923,59
5,1,-3,390.5298919999992,59
5,1,-3,390.41168799999923,59
3,7,0,390.3316079999992,59
1,3,36,390.2547099999992,59
3,1,6,390.13908599999917,59
1,3,36,390.05634599999917,59
5,5,-3,389.97996599999914,59
7,1,-14,389.8581679999992,59
5,0,-2,389.7327399999992,59
6,0,-10,389.6147589999992,59
2,7,2,389.53809499999915,59
1,3,36,389.41619699999916,59
2,0,2,389.29827399999914,59
0,5,12,389.22141099999914,59
6,1,-14,389.10060199999907,59
4,4,-3,388.9838289999991,59
0,5,12,388.8663119999991,59
7,0,-10,388.7891249999991,59
2,4,-8,388.6705459999991,59
7,4,-22,388.5513479999991,59
4,4,-3,388.4749459999991,59
6,3,-25,388.3984149999991,59
3,0,0,388.2809539999991,59
7,1,-14,388.1619049999991,59
6,4,-22,388.0805159999991,59
7,4,-22,387.9631239999991,59
0,6,-2,387.8423179999991,59
2,4,-8,387.72223199999905,59
7,2,-9,387.6018959999991,59
3,7,0,387.48238899999905,59
5,5,-3,387.3556639999991,59
7,7,-10,387.27808599999906,59
5,3,-3,387.2016999999991,59
4,5,0,387.0787169999991,59
3,1,6,386.9608469999991,59
5,1,-3,386.8832779999991,59
6,6,-11,386.7643139999991,59
7,6,-11,386.6445039999991,59
4,0,0,386.56428899999906,59
5,2,-3,386.4858149999991,59
4,0,0,386.36650699999905,59
7,3,-25,386.2447369999991,59
3,6,3,386.1679389999991,59
1,4,23,386.0484609999991,59
7,4,-22,385.93209599999915,59
4,3,0,385.81322499999914,59
2,6,-4,385.7363899999991,59
3,3,3,385.61826799999915,59
7,2,-9,385.4989529999992,59
7,7,-10,385.4214329999992,59
0,5,12,385.3445169999992,59
2,6,-4,385.2275819999992,59
7,7,-10,385.1445119999992,59
2,0,2,385.0681749999992,59
3,0,0,384.9485989999992,59
3,0,0,384.8249999999992,59
7,4,-22,384.70652999999913,59
4,7,0,384.62826899999914,59
1,5,15,384.50704399999915,59
3,7,0,384.38377499999916,59
4,2,0,384.30650199999917,59
7,4,-22,384.18601299999915,59
3,0,0,384.06821199999916,59
2,0,2,383.9508609999992,59
5,7,-2,383.87254599999915,59
1,4,23,383.7542109999992,59
5,6,-3,383.63409999999914,59
6,7,-10,383.55716099999916,59
5,2,-3,383.4798119999992,59
2,6,-4,383.3598359999991,59
4,2,0,383.24117399999915,59
5,2,-3,383.16356599999915,59
2,4,-8,383.0875329999992,59
5,5,-3,382.9684089999992,59
4,1,3,382.8427549999992,59
6,3,-25,382.76216599999924,59
2,4,-8,382.68494599999923,59
6,6,-11,382.5626749999992,59
3,0,0,382.44279199999926,59
7,2,-9,382.36637999999925,59
6,1,-14,382.2441809999993,59
6,2,-9,382.1257119999992,59
6,1,-14,382.00929999999926,59
7,6,-11,381.93257299999925,59
0,5,12,381.81444599999924,59
3,6,3,381.6955779999993,59
4,1,3,381.6171349999993,59
5,2,-3,381.5370779999993,59
4,3,0,381.4170219999993,59
1,4,23,381.2991369999993,59
5,4,-3,381.21886299999926,59
2,1,9,381.10026599999924,59
0,6,-2,380.9811189999993,59
5,6,-3,380.90196999999927,59
2,3,5,380.82502299999925,59
7,0,-10,380.70736099999925,59
7,3,-25,380.58400999999924,59
5,6,-3,380.5076729999992,59
2,4,-8,380.42938199999924,59
2,0,2,380.3063499999992,59
0,5,12,380.1865929999992,59
5,7,-2,380.1090699999992,59
6,7,-10,379.9883249999992,59
6,3,-25,379.86783099999917,59
5,3,-3,379.7902669999992,59
7,4,-22,379.7124479999992,59
5,5,-3,379.59080699999924,59
2,7,2,379.4717449999992,59
7,3,-25,379.3940009999992,59
4,3,0,379.27619299999924,59
1,3,36,379.1558829999992,59
4,4,-3,379.0769749999992,59
2,3,5,378.9560009999992,59
7,2,-9,378.8379809999992,59
3,6,3,378.7213539999992,59
3,3,3,378.6433689999992,59
5,0,-2,378.5229079999992,59
7,5,-25,378.4036239999992,59
1,3,36,378.3227169999992,59
7,5,-25,378.2046309999992,59
7,2,-9,378.0858909999992,59
4,6,0,378.0086479999992,59
2,3,5,377.9305389999992,59
2,4,-8,377.8121339999992,59
7,5,-25,377.68111399999924,59
6,5,-25,377.60302599999926,59
6,6,-11,377.48335199999923,59
7,4,-22,377.35990199999924,59
6,0,-10,377.2833169999993,59
6,5,-25,377.2049269999993,59
7,0,-10,377.0745939999993,59
5,5,-3,376.9550019999993,59
4,1,3,376.8781389999993,59
4,1,3,376.7603009999993,59
7,4,-22,376.6369149999993,59
5,1,-3,376.5584539999993,59
1,5,15,376.4390549999993,59
0,5,12,376.3147759999993,59
4,6,0,376.1948719999993,59
6,2,-9,376.1163339999993,59
5,3,-3,375.9926739999993,59
1,4,23,375.8731139999993,59
5,2,-3,375.7950579999993,59
7,6,-11,375.6718749999993,59
4,7,0,375.55358799999937,59
2,0,2,375.4371649999993,59
4,0,0,375.3564469999993,59
4,1,3,375.2360919999993,59
3,5,3,375.1148989999993,59
5,6,-3,375.0343809999993,59
3,6,3,374.91479499999934,59
1,3,36,374.79521899999935,59
7,3,-25,374.7159829999993,59
3,6,3,374.6377849999993,59
6,5,-25,374.51828799999936,59
3,3,3,374.39480099999935,59
1,3,36,374.31710399999935,59
4,2,0,374.1971809999994,59
4,1,3,374.0710039999994,59
1,4,23,373.9514249999994,59
5,3,-3,373.8731309999994,59
5,0,-2,373.7482999999994,59
7,0,-10,373.62941999999936,59
7,7,-10,373.55181699999935,59
7,0,-10,373.4282589999994,59
6,6,-11,373.30669699999936,59
5,7,-2,373.2292629999994,59
7,3,-25,373.1517459999994,59
3,7,0,373.03194999999937,59
7,6,-11,372.9132139999994,59
3,5,3,372.8351569999994,59
6,6,-11,372.71668299999936,59
5,4,-3,372.59654499999937,59
2,6,-4,372.5181869999994,59
6,4,-22,372.44022799999937,59
6,5,-25,372.32103999999936,59
7,7,-10,372.20114899999936,59
1,3,36,372.12127199999935,59
0,6,-2,371.99962299999936,59
0,6,-2,371.87962099999936,59
4,4,-3,371.7540979999993,59
6,7,-10,371.6772799999993,59
4,5,0,371.5412079999993,59
3,7,0,371.38325599999934,59
7,6,-11,371.2624759999993,59
6,7,-10,371.18414299999927,59
6,6,-11,371.0641149999993,59
7,3,-25,370.9441279999993,59
5,6,-3,370.8655309999993,59
4,3,0,370.73790399999933,59
6,1,-14,370.61451799999935,59
4,3,0,370.49143799999933,59
2,1,9,370.41355299999935,59
7,3,-25,370.2918959999994,59
2,7,2,370.16899699999937,59
6,0,-10,370.09134899999935,59
6,3,-25,370.0104699999994,59
4,0,0,369.8852809999994,59
6,1,-14,369.7649409999994,59
3,3,3,369.6866149999994,59
4,1,3,369.5590279999994,59
2,0,2,369.4385519999994,59
4,3,0,369.3209959999994,59
0,1,11,369.24020699999943,59
5,3,-3,369.1214419999994,59
4,5,0,368.9993059999994,59
3,1,6,368.9156559999994,59
0,5,12,368.7929539999994,59
6,0,-10,368.6722569999994,59
7,2,-9,368.5524109999994,59
6,3,-25,368.43077299999936,59
0,6,-2,368.31198799999936,59
0,5,12,368.1917279999994,59
7,4,-22,368.1136879999994,59
5,7,-2,367.9944799999994,59
4,6,0,367.8747429999994,59
7,7,-10,367.7963359999994,59
2,1,9,367.71667899999943,59
2,6,-4,367.5953449999994,59
7,2,-9,367.4744399999994,59
1,3,36,367.3964749999994,59
3,0,0,367.2765309999994,59
4,2,0,367.1548439999994,59
0,1,11,367.0761079999994,59
3,1,6,366.99757699999947,59
2,4,-8,366.87931799999944,59
5,3,-3,366.7995779999995,59
5,6,-3,366.7213589999995,59
4,3,0,366.6008249999995,59
6,3,-25,366.4790719999995,59
4,6,0,366.39861699999955,59
5,6,-3,366.27537199999955,59
6,5,-25,366.15554699999956,59
6,7,-10,366.03307499999954,59
6,1,-14,365.95472099999955,59
5,4,-3,365.83458099999956,59
5,6,-3,365.7121159999996,59
7,5,-25,365.63333299999965,59
5,1,-3,365.51191699999964,59
7,6,-11,365.3897639999996,59
6,7,-10,365.26873699999965,59
2,1,9,365.1904409999996,59
6,4,-22,365.0690939999996,59
4,4,-3,364.9471449999996,59
7,7,-10,364.8669769999996,59
2,6,-4,364.7878399999996,59
5,6,-3,364.6650579999996,59
7,2,-9,364.54420999999957,59
4,3,0,364.4650359999996,59
7,2,-9,364.38577999999956,59
0,1,11,364.2611619999996,59
2,3,5,364.14131999999955,59
4,2,0,364.06151399999953,59
6,4,-22,363.9393119999995,59
2,0,2,363.8190939999995,59
0,5,12,363.6873239999995,59
5,3,-3,363.60958199999953,59
2,6,-4,363.4842489999995,59
7,3,-25,363.3608589999995,59
2,7,2,363.23698099999956,59
2,4,-8,363.15852899999953,59
0,5,12,363.0368869999995,59
0,1,11,362.90864999999957,59
2,1,9,362.83003399999956,59
